siren_epci,nom_complet,form_epci,insee,nom_com,pop_total
200070092,CA du Libournais,CA,33466,Saint-Quentin-de-Baron,215269
243301371,CC du Pays Foyen,CC,33467,Saint-Quentin-de-Caplong,218356
243301454,CC Castillon/Pujols,CC,33468,Sainte-Radegonde,225634
243301397,CC du Fronsadais,CC,33470,Saint-Romain-la-Virvée,80356
200069995,CC Médoc Cœur de Presqu'île,CC,33471,Saint-Sauveur,290653
200070092,CA du Libournais,CA,33472,Saint-Sauveur-de-Puynormand,26546
243301181,CC Latitude Nord Gironde,CC,33473,Saint-Savin,298778
243301264,CC de Montesquieu,CC,33474,Saint-Selve,47920
200023794,CC de Blaye,CC,33475,Saint-Seurin-de-Bourg,46916
200069995,CC Médoc Cœur de Presqu'île,CC,33476,Saint-Seurin-de-Cadourne,37061
243300811,CC de l'Estuaire,CC,33477,Saint-Seurin-de-Cursac,160550
200070092,CA du Libournais,CA,33478,Saint-Seurin-sur-l'Isle,227024
200044394,CC du Réolais en Sud Gironde,CC,33479,Saint-Sève,65189
200035533,CC du Grand Saint-Émilionnais,CC,33480,Saint-Sulpice-de-Faleyrens,281639
200069599,CC Rurales de l'Entre-deux-Mers,CC,33481,Saint-Sulpice-de-Guilleragues,104997
200069599,CC Rurales de l'Entre-deux-Mers,CC,33482,Saint-Sulpice-de-Pommiers,135614
243301249,CC Les Rives de la Laurence,CC,33483,Saint-Sulpice-et-Cameyrac,168984
200043974,CC du Sud Gironde,CC,33484,Saint-Symphorien,279153
200035533,CC du Grand Saint-Émilionnais,CC,33485,Sainte-Terre,27809
243301223,CC du Grand Cubzaguais,CC,33486,Saint-Trojan,68432
243300316,Bordeaux Métropole,ME,33487,Saint-Vincent-de-Paul,134776
243301454,CC Castillon/Pujols,CC,33488,Saint-Vincent-de-Pertignas,88031
243301181,CC Latitude Nord Gironde,CC,33489,Saint-Vivien-de-Blaye,21870
200070720,CC Médoc Atlantique,CC,33490,Saint-Vivien-de-Médoc,30013
200044394,CC du Réolais en Sud Gironde,CC,33491,Saint-Vivien-de-Monségur,127348
243301181,CC Latitude Nord Gironde,CC,33492,Saint-Yzan-de-Soudiac,290202
200069995,CC Médoc Cœur de Presqu'île,CC,33493,Saint-Yzans-de-Médoc,298393
243301389,CC Médullienne,CC,33494,Salaunes,223979
243301355,CC Les Coteaux Bordelais,CC,33496,Sallebœuf,99035
243301405,CC du Val de l'Eyre,CC,33498,Salles,250421
243301454,CC Castillon/Pujols,CC,33499,Les Salles-de-Castillon,182263
200023794,CC de Blaye,CC,33500,Samonac,256613
243301264,CC de Montesquieu,CC,33501,Saucats,35836
200023794,CC de Blaye,CC,33502,Saugon,42569
243301389,CC Médullienne,CC,33503,Saumos,90527
200043974,CC du Sud Gironde,CC,33504,Sauternes,191322
243301215,CC du Créonnais,CC,33505,La Sauve,128811
200069599,CC Rurales de l'Entre-deux-Mers,CC,33506,Sauveterre-de-Guyenne,12809
200043982,CC du Bazadais,CC,33507,Sauviac,117365
200044394,CC du Réolais en Sud Gironde,CC,33508,Savignac,262218
200070092,CA du Libournais,CA,33509,Savignac-de-l'Isle,251369
200043974,CC du Sud Gironde,CC,33510,Semens,228159
200043982,CC du Bazadais,CC,33511,Sendets,107628
200043982,CC du Bazadais,CC,33512,Sigalens,134640
200043982,CC du Bazadais,CC,33513,Sillas,57018
200070720,CC Médoc Atlantique,CC,33514,Soulac-sur-Mer,243303
200069599,CC Rurales de l'Entre-deux-Mers,CC,33515,Soulignac,258890
200069599,CC Rurales de l'Entre-deux-Mers,CC,33516,Soussac,107995
243301447,CC Médoc Estuaire,CC,33517,Soussans,152746
243301439,CC des Portes de l'Entre-deux-Mers,CC,33518,Tabanac,98071
243300316,Bordeaux Métropole,ME,33519,Le Taillan-Médoc,179108
200069599,CC Rurales de l'Entre-deux-Mers,CC,33520,Taillecavat,281792
200070720,CC Médoc Atlantique,CC,33521,Talais,265574
243300316,Bordeaux Métropole,ME,33522,Talence,38168
200069599,CC Rurales de l'Entre-deux-Mers,CC,33523,Targon,8316
243301397,CC du Fronsadais,CC,33524,Tarnès,99276
243301223,CC du Grand Cubzaguais,CC,33525,Tauriac,98915
200035533,CC du Grand Saint-Émilionnais,CC,33526,Tayac,47342
243300563,CA Bassin d'Arcachon Sud (COBAS),CA,33527,Le Teich,218344
243301389,CC Médullienne,CC,33528,Le Temple,79498
243300563,CA Bassin d'Arcachon Sud (COBAS),CA,33529,La Teste-de-Buch,221142
243301223,CC du Grand Cubzaguais,CC,33530,Teuillac,270233
200070092,CA du Libournais,CA,33531,Tizac-de-Curton,44331
200070092,CA du Libournais,CA,33532,Tizac-de-Lapouyade,243091
200043974,CC du Sud Gironde,CC,33533,Toulenne,96301
243301439,CC des Portes de l'Entre-deux-Mers,CC,33534,Le Tourne,86695
243301355,CC Les Coteaux Bordelais,CC,33535,Tresses,210814
200043974,CC du Sud Gironde,CC,33536,Le Tuzan,214429
200043974,CC du Sud Gironde,CC,33537,Uzeste,26138
200070720,CC Médoc Atlantique,CC,33538,Valeyrac,245407
200070092,CA du Libournais,CA,33539,Vayres,93360
200070720,CC Médoc Atlantique,CC,33540,Vendays-Montalivet,23204
200070720,CC Médoc Atlantique,CC,33541,Vensac,283548
243301397,CC du Fronsadais,CC,33542,Vérac,166990
200043974,CC du Sud Gironde,CC,33543,Verdelais,229191
200070720,CC Médoc Atlantique,CC,33544,Le Verdon-sur-Mer,61801
200069995,CC Médoc Cœur de Presqu'île,CC,33545,Vertheuil,100232
200035533,CC du Grand Saint-Émilionnais,CC,33546,Vignonet,254921
200043974,CC du Sud Gironde,CC,33547,Villandraut,276855
243301397,CC du Fronsadais,CC,33548,Villegouge,236128
243301215,CC du Créonnais,CC,33549,Villenave-de-Rions,155757
243300316,Bordeaux Métropole,ME,33550,Villenave-d'Ornon,135804
200023794,CC de Blaye,CC,33551,Villeneuve,70918
200069581,CC Convergence Garonne,CC,33552,Virelade,11873
243301223,CC du Grand Cubzaguais,CC,33553,Virsac,81281
243301249,CC Les Rives de la Laurence,CC,33554,Yvrac,169554
243301504,CA du Bassin d'Arcachon Nord,CA,33555,Marcheprime,62721
200071058,CC Les Avant-Monts,CC,34001,Abeilhan,150365
243400819,CA Hérault-Méditerranée,CA,34002,Adissan,14066
243400819,CA Hérault-Méditerranée,CA,34003,Agde,129335
200066348,CC du Minervois au Caroux,CC,34004,Agel,252541
243400736,CC des Cévennes Gangeoises et Suménoises,CC,34005,Agonès,203440
200066348,CC du Minervois au Caroux,CC,34006,Aigne,173446
200066348,CC du Minervois au Caroux,CC,34007,Aigues-Vives,225932
200042646,CC Grand Orb communauté de communes en Languedoc,CC,34008,Les Aires,132068
243400769,CA de Béziers-Méditerranée,CA,34009,Alignan-du-Vent,139887
243400694,CC Vallée de l'Hérault,CC,34010,Aniane,235151
243400694,CC Vallée de l'Hérault,CC,34011,Arboras,211544
243400694,CC Vallée de l'Hérault,CC,34012,Argelliers,268828
243400355,CC du Clermontais,CC,34013,Aspiran,247218
200022986,CC du Grand Pic Saint-Loup,CC,34014,Assas,278922
200042653,CC Sud-Hérault,CC,34015,Assignan,198696
243400694,CC Vallée de l'Hérault,CC,34016,Aumelas,156144
243400819,CA Hérault-Méditerranée,CA,34017,Aumes,251574
200071058,CC Les Avant-Monts,CC,34018,Autignac,223996
200042646,CC Grand Orb communauté de communes en Languedoc,CC,34019,Avène,211242
200066348,CC du Minervois au Caroux,CC,34020,Azillanet,128452
200042653,CC Sud-Hérault,CC,34021,Babeau-Bouldoux,170726
243400017,Montpellier Méditerranée Métropole,ME,34022,Baillargues,288520
200066355,CA Sète Agglopôle Méditerranée,CA,34023,Balaruc-les-Bains,11101
200066355,CA Sète Agglopôle Méditerranée,CA,34024,Balaruc-le-Vieux,7141
243400769,CA de Béziers-Méditerranée,CA,34025,Bassan,285132
200066348,CC du Minervois au Caroux,CC,34026,Beaufort,167029
243400017,Montpellier Méditerranée Métropole,ME,34027,Beaulieu,191530
200042646,CC Grand Orb communauté de communes en Languedoc,CC,34028,Bédarieux,41766
243400694,CC Vallée de l'Hérault,CC,34029,Bélarga,235049
200066348,CC du Minervois au Caroux,CC,34030,Berlou,260057
243400819,CA Hérault-Méditerranée,CA,34031,Bessan,190365
243400769,CA de Béziers-Méditerranée,CA,34032,Béziers,200266
243400520,CC du Pays de Lunel,CC,34033,Boisseron,252724
200066348,CC du Minervois au Caroux,CC,34034,Boisset,221443
243400694,CC Vallée de l'Hérault,CC,34035,La Boissière,289804
200017341,CC Lodévois et Larzac,CC,34036,Le Bosc,289946
243400769,CA de Béziers-Méditerranée,CA,34037,Boujan-sur-Libron,297581
200042646,CC Grand Orb communauté de communes en Languedoc,CC,34038,Le Bousquet-d'Orb,172267
200066355,CA Sète Agglopôle Méditerranée,CA,34039,Bouzigues,57797
200042646,CC Grand Orb communauté de communes en Languedoc,CC,34040,Brenas,93203
243400355,CC du Clermontais,CC,34041,Brignac,159311
243400736,CC des Cévennes Gangeoises et Suménoises,CC,34042,Brissac,110310
200022986,CC du Grand Pic Saint-Loup,CC,34043,Buzignargues,215233
200071058,CC Les Avant-Monts,CC,34044,Cabrerolles,133519
243400355,CC du Clermontais,CC,34045,Cabrières,58648
200066553,CC des Monts de Lacaune et de la Montagne du Haut Languedoc,CC,34046,Cambon-et-Salvergues,195699
243400694,CC Vallée de l'Hérault,CC,34047,Campagnan,172548
243400520,CC du Pays de Lunel,CC,34048,Campagne,112920
200042646,CC Grand Orb communauté de communes en Languedoc,CC,34049,Camplong,183452
243400470,CA du Pays de l'Or,CA,34050,Candillargues,101825
243400355,CC du Clermontais,CC,34051,Canet,239408
200042653,CC Sud-Hérault,CC,34052,Capestang,297089
200042646,CC Grand Orb communauté de communes en Languedoc,CC,34053,Carlencas-et-Levas,128614
200066348,CC du Minervois au Caroux,CC,34054,Cassagnoles,135824
200066553,CC des Monts de Lacaune et de la Montagne du Haut Languedoc,CC,34055,Castanet-le-Haut,281522
243400819,CA Hérault-Méditerranée,CA,34056,Castelnau-de-Guers,193421
243400017,Montpellier Méditerranée Métropole,ME,34057,Castelnau-le-Lez,52050
243400017,Montpellier Méditerranée Métropole,ME,34058,Castries,294760
200066348,CC du Minervois au Caroux,CC,34059,La Caunette,279593
200022986,CC du Grand Pic Saint-Loup,CC,34060,Causse-de-la-Selle,70730
200071058,CC Les Avant-Monts,CC,34061,Causses-et-Veyran,90839
200071058,CC Les Avant-Monts,CC,34062,Caussiniojouls,22300
243400819,CA Hérault-Méditerranée,CA,34063,Caux,31759
200017341,CC Lodévois et Larzac,CC,34064,Le Caylar,251874
200042653,CC Sud-Hérault,CC,34065,Cazedarnes,16315
200022986,CC du Grand Pic Saint-Loup,CC,34066,Cazevieille,220974
243400736,CC des Cévennes Gangeoises et Suménoises,CC,34067,Cazilhac,237760
243400819,CA Hérault-Méditerranée,CA,34068,Cazouls-d'Hérault,202388
243400488,CC La Domitienne,CC,34069,Cazouls-lès-Béziers,134622
200042653,CC Sud-Hérault,CC,34070,Cébazan,57135
200042646,CC Grand Orb communauté de communes en Languedoc,CC,34071,Ceilhes-et-Rocozels,40355
200017341,CC Lodévois et Larzac,CC,34072,Celles,49270
243400769,CA de Béziers-Méditerranée,CA,34073,Cers,9904
200042653,CC Sud-Hérault,CC,34074,Cessenon-sur-Orb,259584
200066348,CC du Minervois au Caroux,CC,34075,Cesseras,112340
243400355,CC du Clermontais,CC,34076,Ceyras,114263
243400017,Montpellier Méditerranée Métropole,ME,34077,Clapiers,220992
200022986,CC du Grand Pic Saint-Loup,CC,34078,Claret,273180
243400355,CC du Clermontais,CC,34079,Clermont-l'Hérault,105720
200066348,CC du Minervois au Caroux,CC,34080,Colombières-sur-Orb,280495
243400488,CC La Domitienne,CC,34081,Colombiers,134012
200022986,CC du Grand Pic Saint-Loup,CC,34082,Combaillaux,236099
200042646,CC Grand Orb communauté de communes en Languedoc,CC,34083,Combes,243381
243400769,CA de Béziers-Méditerranée,CA,34084,Corneilhan,174989
243400769,CA de Béziers-Méditerranée,CA,34085,Coulobres,257971
200066348,CC du Minervois au Caroux,CC,34086,Courniou,33194
243400017,Montpellier Méditerranée Métropole,ME,34087,Cournonsec,267735
243400017,Montpellier Méditerranée Métropole,ME,34088,Cournonterral,27484
200042653,CC Sud-Hérault,CC,34089,Creissan,82900
243400017,Montpellier Méditerranée Métropole,ME,34090,Le Crès,93653
200017341,CC Lodévois et Larzac,CC,34091,Le Cros,60533
200042653,CC Sud-Hérault,CC,34092,Cruzy,68117
200042646,CC Grand Orb communauté de communes en Languedoc,CC,34093,Dio-et-Valquières,115676
243400769,CA de Béziers-Méditerranée,CA,34094,Espondeilhan,228443
243400017,Montpellier Méditerranée Métropole,ME,34095,Fabrègues,173122
200071058,CC Les Avant-Monts,CC,34096,Faugères,237860
200066348,CC du Minervois au Caroux,CC,34097,Félines-Minervois,212112
200066348,CC du Minervois au Caroux,CC,34098,Ferrals-les-Montagnes,222138
200022986,CC du Grand Pic Saint-Loup,CC,34099,Ferrières-les-Verreries,267063
200066348,CC du Minervois au Caroux,CC,34100,Ferrières-Poussarou,6186
243400819,CA Hérault-Méditerranée,CA,34101,Florensac,155393
200022986,CC du Grand Pic Saint-Loup,CC,34102,Fontanès,194520
243400355,CC du Clermontais,CC,34103,Fontès,241076
200071058,CC Les Avant-Monts,CC,34104,Fos,250190
200071058,CC Les Avant-Monts,CC,34105,Fouzilhon,240355
200017341,CC Lodévois et Larzac,CC,34106,Fozières,284845
200066553,CC des Monts de Lacaune et de la Montagne du Haut Languedoc,CC,34107,Fraisse-sur-Agout,191812
200066355,CA Sète Agglopôle Méditerranée,CA,34108,Frontignan,108407
200071058,CC Les Avant-Monts,CC,34109,Gabian,70470
243400520,CC du Pays de Lunel,CC,34110,Galargues,20899
243400736,CC des Cévennes Gangeoises et Suménoises,CC,34111,Ganges,232978
243400520,CC du Pays de Lunel,CC,34112,Garrigues,125791
200066355,CA Sète Agglopôle Méditerranée,CA,34113,Gigean,204830
243400694,CC Vallée de l'Hérault,CC,34114,Gignac,175962
243400736,CC des Cévennes Gangeoises et Suménoises,CC,34115,Gorniès,109794
243400017,Montpellier Méditerranée Métropole,ME,34116,Grabels,118740
200042646,CC Grand Orb communauté de communes en Languedoc,CC,34117,Graissessac,105684
200022986,CC du Grand Pic Saint-Loup,CC,34118,Guzargues,124388
200042646,CC Grand Orb communauté de communes en Languedoc,CC,34119,Hérépian,48733
243400017,Montpellier Méditerranée Métropole,ME,34120,Jacou,85716
200042646,CC Grand Orb communauté de communes en Languedoc,CC,34121,Joncels,103463
243400694,CC Vallée de l'Hérault,CC,34122,Jonquières,30994
243400017,Montpellier Méditerranée Métropole,ME,34123,Juvignac,115866
243400355,CC du Clermontais,CC,34124,Lacoste,239893
243400694,CC Vallée de l'Hérault,CC,34125,Lagamas,240420
200042646,CC Grand Orb communauté de communes en Languedoc,CC,34126,Lamalou-les-Bains,60478
243400470,CA du Pays de l'Or,CA,34127,Lansargues,271067
243400736,CC des Cévennes Gangeoises et Suménoises,CC,34128,Laroque,225327
243400017,Montpellier Méditerranée Métropole,ME,34129,Lattes,41320
200071058,CC Les Avant-Monts,CC,34130,Laurens,120966
200022986,CC du Grand Pic Saint-Loup,CC,34131,Lauret,189645
200017341,CC Lodévois et Larzac,CC,34132,Lauroux,97507
200017341,CC Lodévois et Larzac,CC,34133,Lavalette,74800
243400017,Montpellier Méditerranée Métropole,ME,34134,Lavérune,95301
243400488,CC La Domitienne,CC,34135,Lespignan,52803
243400819,CA Hérault-Méditerranée,CA,34136,Lézignan-la-Cèbe,212608
243400355,CC du Clermontais,CC,34137,Liausson,117174
243400355,CC du Clermontais,CC,34138,Lieuran-Cabrières,59987
243400769,CA de Béziers-Méditerranée,CA,34139,Lieuran-lès-Béziers,263617
243400769,CA de Béziers-Méditerranée,CA,34140,Lignan-sur-Orb,297578
200066348,CC du Minervois au Caroux,CC,34141,La Livinière,166646
200017341,CC Lodévois et Larzac,CC,34142,Lodève,284637
200066355,CA Sète Agglopôle Méditerranée,CA,34143,Loupian,45969
200042646,CC Grand Orb communauté de communes en Languedoc,CC,34144,Lunas,225128
243400520,CC du Pays de Lunel,CC,34145,Lunel,244994
243400520,CC du Pays de Lunel,CC,34146,Lunel-Viel,74522
200071058,CC Les Avant-Monts,CC,34147,Magalas,65118
243400488,CC La Domitienne,CC,34148,Maraussan,198870
200071058,CC Les Avant-Monts,CC,34149,Margon,35856
200066355,CA Sète Agglopôle Méditerranée,CA,34150,Marseillan,140215
243400520,CC du Pays de Lunel,CC,34151,Marsillargues,150261
200022986,CC du Grand Pic Saint-Loup,CC,34152,Mas-de-Londres,29295
200022986,CC du Grand Pic Saint-Loup,CC,34153,Les Matelles,178833
243400470,CA du Pays de l'Or,CA,34154,Mauguio,76458
243400488,CC La Domitienne,CC,34155,Maureilhan,51614
243400355,CC du Clermontais,CC,34156,Mérifons,50859
200066355,CA Sète Agglopôle Méditerranée,CA,34157,Mèze,221618
200066348,CC du Minervois au Caroux,CC,34158,Minerve,267262
200066355,CA Sète Agglopôle Méditerranée,CA,34159,Mireval,222186
200066348,CC du Minervois au Caroux,CC,34160,Mons,259313
243400488,CC La Domitienne,CC,34161,Montady,83373
243400819,CA Hérault-Méditerranée,CA,34162,Montagnac,25804
243400694,CC Vallée de l'Hérault,CC,34163,Montarnaud,112472
243400017,Montpellier Méditerranée Métropole,ME,34164,Montaud,86486
200066355,CA Sète Agglopôle Méditerranée,CA,34165,Montbazin,216532
243400769,CA de Béziers-Méditerranée,CA,34166,Montblanc,55998
200042653,CC Sud-Hérault,CC,34167,Montels,159944
200071058,CC Les Avant-Monts,CC,34168,Montesquieu,291977
243400017,Montpellier Méditerranée Métropole,ME,34169,Montferrier-sur-Lez,296114
200042653,CC Sud-Hérault,CC,34170,Montouliers,127616
243400736,CC des Cévennes Gangeoises et Suménoises,CC,34171,Montoulieu,159151
243400017,Montpellier Méditerranée Métropole,ME,34172,Montpellier,147737
243400694,CC Vallée de l'Hérault,CC,34173,Montpeyroux,105559
243400736,CC des Cévennes Gangeoises et Suménoises,CC,34174,Moulès-et-Baucels,38577
243400355,CC du Clermontais,CC,34175,Mourèze,277852
243400470,CA du Pays de l'Or,CA,34176,Mudaison,167236
200022986,CC du Grand Pic Saint-Loup,CC,34177,Murles,180962
200071058,CC Les Avant-Monts,CC,34178,Murviel-lès-Béziers,71486
243400017,Montpellier Méditerranée Métropole,ME,34179,Murviel-lès-Montpellier,14497
243400355,CC du Clermontais,CC,34180,Nébian,250838
200071058,CC Les Avant-Monts,CC,34181,Neffiès,241375
243400819,CA Hérault-Méditerranée,CA,34182,Nézignan-l'Évêque,191648
243400488,CC La Domitienne,CC,34183,Nissan-lez-Enserune,7870
243400819,CA Hérault-Méditerranée,CA,34184,Nizas,213158
200022986,CC du Grand Pic Saint-Loup,CC,34185,Notre-Dame-de-Londres,176713
243400355,CC du Clermontais,CC,34186,Octon,135689
200066348,CC du Minervois au Caroux,CC,34187,Olargues,215586
200017341,CC Lodévois et Larzac,CC,34188,Olmet-et-Villecun,211585
200066348,CC du Minervois au Caroux,CC,34189,Olonzac,146526
200066348,CC du Minervois au Caroux,CC,34190,Oupia,288538
200071058,CC Les Avant-Monts,CC,34191,Pailhès,119543
243400470,CA du Pays de l'Or,CA,34192,Palavas-les-Flots,72689
200066348,CC du Minervois au Caroux,CC,34193,Pardailhan,7656
243400355,CC du Clermontais,CC,34194,Paulhan,266814
200022986,CC du Grand Pic Saint-Loup,CC,34195,Pégairolles-de-Buèges,108268
200017341,CC Lodévois et Larzac,CC,34196,Pégairolles-de-l'Escalette,65092
243400355,CC du Clermontais,CC,34197,Péret,266508
243400017,Montpellier Méditerranée Métropole,ME,34198,Pérols,218745
243400819,CA Hérault-Méditerranée,CA,34199,Pézenas,153403
200042646,CC Grand Orb communauté de communes en Languedoc,CC,34200,Pézènes-les-Mines,83393
200042653,CC Sud-Hérault,CC,34201,Pierrerue,257337
243400017,Montpellier Méditerranée Métropole,ME,34202,Pignan,104491
243400819,CA Hérault-Méditerranée,CA,34203,Pinet,10391
243400694,CC Vallée de l'Hérault,CC,34204,Plaissan,137979
200017341,CC Lodévois et Larzac,CC,34205,Les Plans,241622
200042653,CC Sud-Hérault,CC,34206,Poilhes,36224
243400819,CA Hérault-Méditerranée,CA,34207,Pomérols,241664
243400694,CC Vallée de l'Hérault,CC,34208,Popian,70039
243400819,CA Hérault-Méditerranée,CA,34209,Portiragnes,125171
243400694,CC Vallée de l'Hérault,CC,34210,Le Pouget,44538
200042646,CC Grand Orb communauté de communes en Languedoc,CC,34211,Le Poujol-sur-Orb,134349
200017341,CC Lodévois et Larzac,CC,34212,Poujols,294776
200066355,CA Sète Agglopôle Méditerranée,CA,34213,Poussan,124242
200071058,CC Les Avant-Monts,CC,34214,Pouzolles,161663
243400694,CC Vallée de l'Hérault,CC,34215,Pouzols,43742
200042646,CC Grand Orb communauté de communes en Languedoc,CC,34216,Le Pradal,123706
243400017,Montpellier Méditerranée Métropole,ME,34217,Prades-le-Lez,189457
200042653,CC Sud-Hérault,CC,34218,Prades-sur-Vernazobre,262613
200066348,CC du Minervois au Caroux,CC,34219,Prémian,243406
200017341,CC Lodévois et Larzac,CC,34220,Le Puech,19082
243400694,CC Vallée de l'Hérault,CC,34221,Puéchabon,126871
243400694,CC Vallée de l'Hérault,CC,34222,Puilacher,172734
200071058,CC Les Avant-Monts,CC,34223,Puimisson,282932
200071058,CC Les Avant-Monts,CC,34224,Puissalicon,49806
200042653,CC Sud-Hérault,CC,34225,Puisserguier,193998
200042653,CC Sud-Hérault,CC,34226,Quarante,299232
243400017,Montpellier Méditerranée Métropole,ME,34227,Restinclières,254978
200066348,CC du Minervois au Caroux,CC,34228,Rieussec,178746
200066348,CC du Minervois au Caroux,CC,34229,Riols,165084
200017341,CC Lodévois et Larzac,CC,34230,Les Rives,295015
200017341,CC Lodévois et Larzac,CC,34231,Romiguières,54272
200066348,CC du Minervois au Caroux,CC,34232,Roquebrun,141183
200017341,CC Lodévois et Larzac,CC,34233,Roqueredonde,239343
200071058,CC Les Avant-Monts,CC,34234,Roquessels,110724
200066553,CC des Monts de Lacaune et de la Montagne du Haut Languedoc,CC,34235,Rosis,12806
200022986,CC du Grand Pic Saint-Loup,CC,34236,Rouet,23091
200071058,CC Les Avant-Monts,CC,34237,Roujan,238252
200022986,CC du Grand Pic Saint-Loup,CC,34238,Saint-André-de-Buèges,45064
243400694,CC Vallée de l'Hérault,CC,34239,Saint-André-de-Sangonis,257449
243400470,CA du Pays de l'Or,CA,34240,Saint-Aunès,106168
243400694,CC Vallée de l'Hérault,CC,34241,Saint-Bauzille-de-la-Sylve,263395
200022986,CC du Grand Pic Saint-Loup,CC,34242,Saint-Bauzille-de-Montmel,24469
243400736,CC des Cévennes Gangeoises et Suménoises,CC,34243,Saint-Bauzille-de-Putois,63701
243400017,Montpellier Méditerranée Métropole,ME,34244,Saint-Brès,143983
200042653,CC Sud-Hérault,CC,34245,Saint-Chinian,109655
243400520,CC du Pays de Lunel,CC,34246,Entre-Vignes,55849
200022986,CC du Grand Pic Saint-Loup,CC,34247,Saint-Clément-de-Rivière,277239
200022986,CC du Grand Pic Saint-Loup,CC,34248,Sainte-Croix-de-Quintillargues,135270
243400017,Montpellier Méditerranée Métropole,ME,34249,Saint-Drézéry,144874
200066348,CC du Minervois au Caroux,CC,34250,Saint-Étienne-d'Albagnan,60510
200017341,CC Lodévois et Larzac,CC,34251,Saint-Étienne-de-Gourgas,38295
200042646,CC Grand Orb communauté de communes en Languedoc,CC,34252,Saint-Étienne-Estréchoux,81238
200017341,CC Lodévois et Larzac,CC,34253,Saint-Félix-de-l'Héras,66364
243400355,CC du Clermontais,CC,34254,Saint-Félix-de-Lodez,208498
200022986,CC du Grand Pic Saint-Loup,CC,34255,Saint-Gély-du-Fesc,182865
243400017,Montpellier Méditerranée Métropole,ME,34256,Saint-Geniès-des-Mourgues,198896
200042646,CC Grand Orb communauté de communes en Languedoc,CC,34257,Saint-Geniès-de-Varensal,181895
200071058,CC Les Avant-Monts,CC,34258,Saint-Geniès-de-Fontedit,40378
243400017,Montpellier Méditerranée Métropole,ME,34259,Saint-Georges-d'Orques,158987
200042646,CC Grand Orb communauté de communes en Languedoc,CC,34260,Saint-Gervais-sur-Mare,271683
243400694,CC Vallée de l'Hérault,CC,34261,Saint-Guilhem-le-Désert,188004
243400694,CC Vallée de l'Hérault,CC,34262,Saint-Guiraud,248095
200022986,CC du Grand Pic Saint-Loup,CC,34263,Saint-Hilaire-de-Beauvoir,141266
200022986,CC du Grand Pic Saint-Loup,CC,34264,Saint-Jean-de-Buèges,232235
200022986,CC du Grand Pic Saint-Loup,CC,34265,Saint-Jean-de-Cornies,296633
200022986,CC du Grand Pic Saint-Loup,CC,34266,Saint-Jean-de-Cuculles,207720
243400694,CC Vallée de l'Hérault,CC,34267,Saint-Jean-de-Fos,262005
200017341,CC Lodévois et Larzac,CC,34268,Saint-Jean-de-la-Blaquière,119855
200066348,CC du Minervois au Caroux,CC,34269,Saint-Jean-de-Minervois,52269
243400017,Montpellier Méditerranée Métropole,ME,34270,Saint-Jean-de-Védas,284978
200066348,CC du Minervois au Caroux,CC,34271,Saint-Julien,23128
243400520,CC du Pays de Lunel,CC,34272,Saint-Just,102236
200066348,CC du Minervois au Caroux,CC,34273,Saint-Martin-de-l'Arçon,225852
200022986,CC du Grand Pic Saint-Loup,CC,34274,Saint-Martin-de-Londres,94066
200022986,CC du Grand Pic Saint-Loup,CC,34276,Saint-Mathieu-de-Tréviers,234289
200017341,CC Lodévois et Larzac,CC,34277,Saint-Maurice-Navacelles,267162
200017341,CC Lodévois et Larzac,CC,34278,Saint-Michel,288829
200071058,CC Les Avant-Monts,CC,34279,Saint-Nazaire-de-Ladarez,131751
243400520,CC du Pays de Lunel,CC,34280,Saint-Nazaire-de-Pézan,189219
243400694,CC Vallée de l'Hérault,CC,34281,Saint-Pargoire,95319
243400694,CC Vallée de l'Hérault,CC,34282,Saint-Paul-et-Valmalle,80766
200017341,CC Lodévois et Larzac,CC,34283,Saint-Pierre-de-la-Fage,221837
200066348,CC du Minervois au Caroux,CC,34284,Saint-Pons-de-Thomières,234605
243400819,CA Hérault-Méditerranée,CA,34285,Saint-Pons-de-Mauchiens,99990
200017341,CC Lodévois et Larzac,CC,34286,Saint-Privat,91965
243400694,CC Vallée de l'Hérault,CC,34287,Saint-Saturnin-de-Lucian,39984
243400520,CC du Pays de Lunel,CC,34288,Saint-Sériès,93330
243400819,CA Hérault-Méditerranée,CA,34289,Saint-Thibéry,83211
200022986,CC du Grand Pic Saint-Loup,CC,34290,Saint-Vincent-de-Barbeyrargues,143502
200066348,CC du Minervois au Caroux,CC,34291,Saint-Vincent-d'Olargues,100412
243400355,CC du Clermontais,CC,34292,Salasc,27088
200066553,CC des Monts de Lacaune et de la Montagne du Haut Languedoc,CC,34293,La Salvetat-sur-Agout,196070
243400520,CC du Pays de Lunel,CC,34294,Saturargues,216098
243400017,Montpellier Méditerranée Métropole,ME,34295,Saussan,164316
243400520,CC du Pays de Lunel,CC,34296,Saussines,261904
200022986,CC du Grand Pic Saint-Loup,CC,34297,Sauteyrargues,23082
243400769,CA de Béziers-Méditerranée,CA,34298,Sauvian,21133
243400769,CA de Béziers-Méditerranée,CA,34299,Sérignan,204873
243400769,CA de Béziers-Méditerranée,CA,34300,Servian,74145
200066355,CA Sète Agglopôle Méditerranée,CA,34301,Sète,12095
200066348,CC du Minervois au Caroux,CC,34302,Siran,107029
200017341,CC Lodévois et Larzac,CC,34303,Sorbs,285405
200017341,CC Lodévois et Larzac,CC,34304,Soubès,9131
